Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2026,89,1457,84,1421,71,H,0,23,51,13,31,25,28,11,24,13,12,4,3,18,23,54,5,20,20,24,9,18,8,8,4,6,23
2026,89,1371,69,1266,64,H,0,29,57,4,10,7,9,12,20,14,14,10,8,12,24,51,11,19,5,9,10,15,15,16,9,6,11
2026,89,1207,77,1139,64,A,0,28,51,10,20,11,14,4,22,18,10,4,3,18,21,63,6,21,16,18,13,18,15,7,5,0,13
2026,89,1301,96,1448,78,A,0,33,61,16,28,14,18,7,23,19,8,6,1,17,25,53,7,20,21,24,5,22,8,9,5,3,14
2026,88,1305,89,1424,76,H,0,29,50,8,14,23,31,5,25,20,7,5,3,10,28,61,11,26,9,11,9,21,13,10,5,3,23
2026,88,1433,89,1260,75,H,0,27,59,11,29,24,29,11,21,17,7,10,1,15,28,60,8,23,11,16,13,23,11,13,2,1,22
2026,88,1213,86,1129,69,H,0,29,49,9,15,19,23,2,24,15,9,6,5,20,21,53,8,23,19,25,10,18,15,11,4,0,22
2026,88,1276,83,1277,71,A,0,26,59,8,21,23,26,11,25,14,13,2,7,21,22,60,4,23,23,27,15,21,14,14,7,5,23
2026,88,1387,102,1173,71,H,0,35,56,17,28,15,23,6,24,23,13,10,0,14,25,55,7,20,14,16,6,17,14,15,6,2,15
2026,88,1460,76,1454,69,A,0,28,61,7,26,13,23,11,30,13,14,7,4,12,29,69,5,25,6,12,14,26,12,10,9,6,23
2026,88,1389,66,1291,58,H,0,21,59,10,28,14,19,15,18,17,9,8,0,17,20,49,6,23,12,19,13,25,9,16,3,4,17
2026,88,1437,87,1344,73,H,0,30,59,13,29,14,22,5,21,18,5,9,4,14,28,58,8,23,9,14,11,29,9,14,1,2,19
2026,88,1156,89,1453,82,A,0,26,51,16,29,21,26,9,23,20,11,5,6,18,26,59,13,27,17,20,11,15,15,8,5,3,20
2026,88,1178,90,1297,77,H,0,30,54,12,20,18,28,11,30,17,15,3,3,24,25,63,10,37,17,27,14,18,12,8,8,4,25
2026,88,1165,87,1343,64,H,0,35,55,11,28,6,9,8,22,23,12,7,5,14,24,60,7,24,9,12,16,14,12,10,5,1,14
2026,88,1103,69,1245,52,H,0,25,60,11,34,8,12,10,29,17,13,2,4,19,19,67,1,23,13,21,24,28,6,15,9,2,15
2026,87,1414,87,1218,76,H,0,33,70,2,11,19,29,14,38,16,16,8,8,17,23,69,13,32,17,19,9,28,16,15,6,3,21
2026,87,1364,62,1471,48,A,0,19,51,10,26,14,20,7,26,13,12,9,3,13,18,50,5,16,7,12,9,27,7,19,6,1,16
2026,87,1142,104,1167,79,A,0,36,65,12,31,20,20,14,24,24,19,10,4,15,31,66,10,24,7,14,14,15,14,17,8,5,17
2026,87,1228,75,1449,66,H,0,27,63,11,33,10,16,14,20,13,5,4,2,12,26,58,6,23,8,8,11,23,13,10,3,5,18
2026,87,1294,91,1225,83,H,0,30,57,8,17,23,33,6,33,16,11,2,6,23,24,64,11,32,24,28,9,26,9,6,1,2,24
2026,87,1398,70,1114,63,H,0,25,52,6,18,14,23,9,29,17,14,7,2,12,24,67,7,26,8,9,14,24,10,13,9,3,16
2026,87,1272,92,1194,65,H,0,34,67,7,17,17,19,12,23,13,13,14,4,25,16,52,6,22,27,39,16,21,9,24,6,6,15
2026,87,1321,94,1336,73,H,0,38,63,12,22,6,9,9,25,30,9,5,3,16,25,51,6,18,17,20,3,18,19,11,5,1,14
2026,87,1418,82,1209,72,H,0,28,56,9,18,17,21,12,25,15,11,4,4,23,17,55,5,22,33,35,13,17,5,6,7,1,17
2026,87,1111,70,1379,63,A,0,20,51,8,17,22,29,8,27,8,9,5,5,22,21,58,3,17,18,26,15,27,8,12,1,2,22
2026,87,1287,67,1188,65,H,0,23,53,4,12,17,24,9,27,12,8,8,3,16,24,58,11,26,6,10,8,26,18,11,5,6,19
2026,87,1235,97,1160,67,H,0,35,57,10,21,17,24,9,29,19,9,6,0,18,23,54,7,24,14,19,5,17,13,10,6,1,20
2026,87,1436,64,1420,55,H,0,20,49,11,30,13,22,5,32,13,9,1,4,18,17,52,6,26,15,21,5,28,7,7,4,2,19
2026,87,1180,58,1214,51,H,0,20,48,2,10,16,22,9,26,9,12,7,4,17,19,59,3,16,10,12,15,23,10,13,6,2,18
2026,87,1158,66,1220,64,A,0,25,66,3,18,13,22,17,32,11,9,3,10,15,26,78,10,32,2,5,22,28,16,10,6,5,19
2026,87,1273,95,1422,77,H,0,32,68,16,40,15,21,14,32,16,9,3,5,14,27,70,10,34,13,18,15,25,15,9,6,0,18
2026,87,1241,73,1407,64,A,0,26,54,8,19,13,20,10,35,9,13,2,3,14,22,61,8,29,12,18,10,23,16,6,9,7,17
2026,87,1391,84,1316,77,A,0,30,66,11,27,13,20,13,23,21,6,4,2,17,27,60,9,28,14,17,9,25,18,11,2,1,20
2026,87,1251,81,1292,65,A,0,32,52,10,21,7,10,0,23,13,5,6,2,15,23,54,9,27,10,16,12,21,11,11,3,4,14
2026,87,1421,69,1205,50,H,0,23,53,10,24,13,21,13,25,16,9,7,6,10,20,52,6,22,4,7,8,22,8,13,5,3,17
2026,87,1459,81,1151,55,A,0,30,70,8,28,13,20,18,31,19,6,6,2,17,19,56,6,29,11,19,10,26,11,10,4,4,16
2026,87,1202,78,1359,73,H,0,28,48,7,20,15,20,7,28,14,14,0,5,18,27,66,7,25,12,22,16,17,12,4,6,1,20
2026,86,1365,88,1362,73,H,0,33,65,12,26,10,13,9,22,17,7,12,0,20,26,56,6,19,15,23,12,24,15,14,4,1,14
2026,86,1417,73,1332,57,A,0,23,58,7,18,20,23,12,28,10,4,4,4,13,21,59,9,32,6,9,11,25,9,10,2,2,17
2026,86,1361,73,1161,50,H,0,27,50,6,13,13,17,9,23,10,12,10,2,16,16,48,8,30,10,14,11,13,11,17,5,1,13
2026,86,1222,79,1395,70,A,0,24,54,9,23,22,24,6,25,12,11,6,2,22,25,53,4,15,16,25,7,23,15,12,6,1,22
2026,86,1196,95,1376,48,A,0,38,61,9,21,10,14,8,37,28,11,4,8,14,15,58,3,20,15,17,7,17,4,10,6,1,12
2026,86,1429,94,1461,62,H,0,33,60,13,34,15,21,9,27,28,5,6,5,17,21,60,8,32,12,18,16,20,8,13,3,2,16
2026,86,1458,67,1278,63,H,0,19,48,13,31,16,22,5,24,11,13,4,2,12,23,50,11,27,6,11,5,25,12,11,8,1,19
2026,86,1274,79,1390,70,H,0,27,57,6,15,19,31,15,24,15,9,8,5,13,27,62,11,24,5,10,13,17,16,14,6,1,22
2026,86,1174,73,1308,64,A,0,25,47,8,22,15,15,4,23,8,10,8,3,7,24,58,10,30,6,8,12,17,17,10,6,1,11
2026,86,1125,78,1434,77,A,0,27,50,11,24,13,20,7,25,18,15,3,2,22,26,61,9,27,16,21,11,19,11,9,8,2,20
2026,86,1409,82,1317,66,H,0,28,55,8,21,18,21,9,30,14,13,5,2,21,24,63,4,18,14,22,13,20,8,12,5,3,23
2026,86,1412,83,1427,73,A,0,28,57,6,18,21,32,10,31,14,7,8,5,17,26,66,7,25,14,17,11,24,9,9,4,6,23
2026,86,1303,80,1355,71,H,0,28,59,6,24,18,22,8,27,11,8,8,3,19,24,61,5,26,18,25,14,25,10,12,5,3,18
2026,86,1371,86,1462,68,H,0,30,70,5,13,21,28,21,23,16,10,14,5,14,26,57,8,28,8,10,8,22,12,19,7,6,21
2026,86,1385,92,1139,70,H,0,36,64,9,20,11,14,13,28,17,5,2,8,20,24,55,7,16,15,30,13,18,9,6,3,1,17
2026,86,1248,81,1137,79,H,0,25,52,8,24,23,31,11,21,17,8,5,1,25,24,52,7,19,24,32,10,21,16,10,4,1,25
2026,86,1382,87,1182,79,A,0,29,52,8,16,21,26,4,31,22,7,6,6,16,28,64,11,27,12,22,13,21,18,9,5,1,23
2026,86,1206,60,1172,52,H,0,21,47,5,18,13,22,12,24,9,13,7,2,12,20,55,8,26,4,6,12,18,12,12,8,4,20
2026,86,1234,73,1425,72,H,0,23,55,8,25,19,22,12,20,11,15,12,1,20,28,53,5,15,11,16,8,21,8,15,6,4,19
2026,86,1159,79,1221,74,H,0,31,64,8,19,9,12,10,27,20,6,4,2,11,31,57,7,21,5,10,2,26,9,7,4,2,16
2026,86,1199,63,1143,61,H,0,23,63,6,28,11,21,12,30,11,7,5,3,16,20,58,10,28,11,15,8,33,8,11,3,0,19
2026,86,1259,77,1110,68,H,0,23,57,7,21,24,29,9,30,10,12,8,6,15,23,57,10,26,12,16,2,26,15,12,7,3,21
2026,86,1280,80,1261,66,A,0,28,55,10,21,14,20,13,30,14,16,5,3,17,25,58,4,20,12,23,8,16,7,7,12,5,15
2026,86,1397,86,1208,85,A,0,31,71,9,23,15,25,26,26,17,12,3,1,18,31,61,9,28,14,20,7,20,11,6,5,7,20
2026,86,1120,88,1400,82,H,0,24,47,11,21,29,39,6,17,8,3,8,2,20,26,50,12,26,18,23,7,19,10,11,3,3,26
2026,86,1122,90,1184,82,A,0,24,45,7,15,35,38,5,28,17,17,4,3,22,25,72,8,30,24,27,21,17,12,9,10,3,23
2026,86,1244,72,1443,69,H,0,23,53,7,16,19,30,11,29,9,13,6,9,20,20,69,7,29,22,25,16,24,10,8,7,6,22
2026,86,1153,67,1124,57,H,0,24,62,8,29,11,14,8,30,15,8,7,3,15,23,65,6,26,5,9,11,31,13,10,5,1,17
2026,86,1380,80,1290,69,H,0,27,53,2,12,24,29,9,24,13,12,8,9,11,28,63,8,24,5,8,12,22,12,14,5,1,22
2026,85,1307,89,1424,61,A,0,33,65,10,24,13,18,10,31,21,10,8,4,14,22,59,4,18,13,17,7,24,13,16,6,5,16
2026,85,1305,66,1213,60,H,0,21,64,7,17,17,26,13,29,13,9,8,3,15,23,58,4,23,10,15,8,35,8,15,7,8,19
2026,85,1266,86,1166,62,H,0,34,59,8,21,10,19,6,28,18,6,11,3,10,26,64,7,34,3,4,10,24,20,14,2,2,14
2026,85,1231,72,1345,67,H,0,23,50,12,33,14,19,6,22,16,8,8,1,15,26,54,7,20,8,15,9,24,13,10,5,2,16
2026,85,1435,80,1246,55,H,0,25,62,10,26,20,25,13,30,13,9,9,9,18,19,59,6,24,11,19,13,24,8,15,6,8,19
2026,85,1275,86,1269,84,H,0,24,51,10,29,28,38,11,21,17,9,5,2,16,31,61,9,21,13,17,12,22,14,10,5,1,28
2026,85,1386,85,1260,64,A,0,36,64,10,24,3,6,9,28,25,8,7,7,9,23,66,10,33,8,11,15,19,13,10,5,0,8
2026,85,1452,59,1243,54,H,0,23,55,7,24,6,9,10,28,14,13,6,3,12,21,56,8,25,4,4,7,24,9,10,8,4,14
2026,85,1387,79,1203,76,H,0,28,63,12,31,11,22,13,29,17,14,7,0,21,27,65,8,30,14,21,12,30,10,14,10,6,21
2026,85,1104,90,1281,64,H,0,26,62,15,39,23,26,8,31,19,7,10,3,15,26,66,4,21,8,23,15,29,10,13,3,2,20
2026,85,1439,71,1210,65,H,0,22,65,8,29,19,26,14,22,11,8,6,4,18,25,57,3,17,12,17,10,28,11,14,2,6,23
2026,85,1163,87,1344,81,H,0,29,65,11,24,18,28,15,22,23,10,8,9,20,26,54,5,14,24,31,9,26,10,11,5,6,24
2026,85,1276,75,1304,72,H,0,25,53,6,26,19,23,9,26,15,19,5,1,11,29,63,11,32,3,4,7,16,16,11,13,2,19
2026,85,1116,83,1328,79,A,0,35,63,2,17,11,13,7,24,17,6,4,3,13,29,63,10,27,11,12,11,23,12,12,2,2,12
2026,85,1438,100,1323,97,A,0,31,65,10,29,28,35,14,26,21,11,5,3,27,29,61,11,27,28,34,9,26,15,10,5,5,25
2026,85,1433,77,1350,69,H,0,23,53,9,24,22,27,12,20,11,7,4,3,14,27,57,5,15,10,14,12,19,7,9,5,0,22
2026,85,1348,81,1173,76,A,0,23,53,7,16,28,36,10,19,12,15,14,4,25,22,43,7,17,25,33,7,23,16,23,6,7,22
2026,85,1416,79,1113,76,H,0,29,65,7,22,14,19,13,27,16,9,7,2,21,26,55,10,23,14,20,5,23,13,10,6,5,18
2026,85,1301,88,1393,68,H,0,33,65,7,24,15,18,15,30,21,11,8,0,16,26,67,7,23,9,16,15,18,10,11,8,4,15
2026,85,1245,72,1325,57,H,0,20,53,6,20,26,35,17,34,12,20,5,4,19,19,64,7,31,12,17,11,20,8,10,13,3,26
2026,85,1277,88,1353,79,A,0,28,57,8,22,24,26,13,32,18,15,1,4,19,25,62,10,27,19,23,6,16,11,5,8,2,21
2026,85,1338,80,1448,76,H,0,26,68,11,36,17,25,16,26,12,8,8,5,19,27,59,7,24,15,19,9,28,10,13,5,3,21
2026,85,1372,69,1322,67,H,0,26,61,6,18,11,18,9,32,8,10,7,3,12,26,68,6,16,9,13,12,29,8,10,8,2,13
2026,85,1411,96,1106,64,H,0,31,60,12,29,22,26,11,29,19,11,7,5,21,21,64,5,30,17,29,14,16,10,10,7,4,16
2026,84,1112,86,1140,83,A,0,28,53,4,12,26,32,7,32,13,13,7,6,19,29,72,13,34,12,19,16,21,16,12,5,3,22
2026,84,1181,83,1257,52,H,0,31,61,8,23,13,18,15,32,14,12,7,1,12,16,54,11,34,9,13,9,17,11,12,6,3,17
2026,84,1288,79,1313,78,A,0,25,54,9,24,20,26,4,31,10,14,8,8,16,29,70,4,21,16,27,16,29,13,9,10,1,18
2026,84,1326,84,1336,78,H,0,30,54,8,23,16,21,5,16,14,9,9,2,19,25,50,10,25,18,21,9,22,12,18,3,2,19
2026,83,1425,73,1458,71,A,0,25,61,6,24,17,23,13,28,9,5,3,4,15,23,67,9,37,16,20,18,24,10,6,3,3,17
2026,83,1449,72,1332,57,H,0,27,65,10,21,8,13,18,27,15,11,10,3,18,15,42,3,15,24,28,1,22,4,10,8,5,12
2026,83,1378,89,1194,75,H,0,30,68,7,27,22,31,21,28,18,10,5,2,16,27,66,7,22,14,19,15,20,8,10,5,4,20
2026,82,1113,82,1153,68,H,0,27,57,13,28,15,21,8,23,17,11,7,4,15,27,60,4,17,10,15,13,25,19,15,8,3,16
2026,82,1414,61,1471,59,A,0,25,62,4,16,7,13,8,36,12,10,5,4,8,22,65,9,32,6,9,8,32,14,9,7,3,11
2026,82,1397,79,1104,73,A,0,28,60,6,18,17,25,14,28,11,10,7,3,23,25,58,6,26,17,24,10,23,9,7,7,4,22
2026,82,1211,68,1362,66,H,0,27,61,3,18,11,22,10,27,10,7,11,2,12,22,55,14,28,8,13,9,32,12,15,4,1,18
2026,82,1242,86,1243,62,A,0,31,58,4,16,20,24,12,27,19,10,2,4,13,21,61,10,29,10,14,13,15,12,8,5,1,15
2026,82,1307,80,1305,73,H,0,24,62,12,28,20,27,13,25,15,9,7,5,16,25,60,6,23,17,21,12,30,10,12,6,7,23
2026,82,1143,78,1390,66,A,0,24,58,10,25,20,25,9,32,7,10,3,6,22,18,66,6,31,24,31,16,27,9,7,7,4,18
2026,82,1286,91,1451,88,H,0,30,58,12,29,19,21,9,21,10,12,4,4,17,31,60,11,19,15,19,7,15,13,8,7,1,18
2026,82,1213,68,1201,57,A,0,22,58,5,26,19,25,17,30,7,11,4,4,22,16,53,5,23,20,26,9,24,8,12,6,1,25
2026,82,1250,64,1248,59,H,0,22,52,8,17,12,13,8,27,15,16,4,1,16,21,58,5,21,12,19,11,20,7,9,10,2,17
2026,82,1364,74,1253,71,A,0,27,56,9,19,11,16,9,22,18,8,3,3,16,25,51,7,19,14,16,4,21,18,8,5,2,17
2026,82,1233,66,1264,57,H,0,23,56,8,28,12,16,12,28,11,12,7,5,15,20,60,5,26,12,15,12,22,12,11,9,2,14
2026,82,1168,93,1142,78,A,0,30,64,12,32,21,26,13,20,20,11,10,4,16,27,62,13,37,11,15,15,25,17,19,3,1,24
2026,82,1395,97,1124,90,A,0,28,54,6,13,35,43,6,18,11,11,8,2,26,28,56,8,26,26,36,12,25,15,18,7,5,28
2026,82,1115,75,1380,74,A,0,23,51,9,24,20,28,6,21,9,12,7,2,19,24,58,6,27,20,26,15,26,17,13,10,3,19
2026,82,1417,71,1321,64,H,0,26,53,8,18,11,21,8,26,11,10,7,1,13,20,53,7,23,17,20,8,24,13,9,3,3,16
2026,82,1140,91,1428,78,H,0,32,60,8,19,19,23,14,26,17,8,5,5,13,27,59,13,21,11,11,6,18,17,6,4,2,19
2026,82,1106,95,1341,80,A,0,34,66,12,24,15,23,8,20,10,14,10,3,26,23,54,4,15,30,34,8,24,9,23,7,3,19
2026,82,1116,85,1261,81,H,0,34,60,10,22,7,18,8,20,18,8,7,3,20,28,61,3,15,22,25,13,23,14,9,5,0,19
2026,82,1433,75,1172,69,A,0,28,51,5,16,14,20,11,24,8,12,5,3,13,27,58,8,22,7,14,10,14,8,7,8,5,17
2026,82,1120,76,1196,67,A,0,26,54,5,15,19,21,8,24,8,9,9,3,20,22,59,7,27,16,27,17,22,13,11,8,7,18
2026,82,1320,81,1293,76,H,0,31,54,7,15,12,21,6,25,14,8,5,2,16,26,62,7,26,17,20,14,21,9,9,5,3,19
2026,82,1455,74,1272,59,H,0,30,67,9,26,5,8,12,28,17,13,7,3,18,24,59,3,19,8,11,9,27,8,17,9,3,15
2026,82,1361,82,1424,71,A,0,26,46,8,13,22,26,3,22,18,13,7,1,17,26,51,7,21,12,22,7,18,11,13,8,2,21
2026,82,1374,83,1199,80,H,0,28,63,10,30,17,23,13,25,17,7,6,4,15,30,71,10,32,10,15,18,25,16,8,6,4,19
2026,82,1372,88,1249,81,A,0,30,57,13,27,15,21,6,21,16,6,7,2,14,29,61,10,26,13,15,12,24,23,11,3,5,14
2026,82,1228,88,1345,82,A,0,27,56,18,38,16,22,13,20,10,10,0,2,14,33,58,7,19,9,11,3,16,19,3,2,1,17
2026,82,1235,84,1329,71,A,0,26,51,11,26,21,27,11,25,17,18,10,0,18,22,56,9,30,18,23,11,16,11,14,13,2,21
2026,82,1203,85,1350,69,H,0,29,60,15,33,12,15,11,25,17,11,7,4,15,24,61,7,20,14,14,12,21,15,11,7,1,13
2026,82,1416,95,1160,86,A,0,33,54,15,24,14,21,7,25,18,12,4,2,15,29,56,11,20,17,22,4,19,17,9,9,1,18
2026,82,1295,86,1331,58,A,0,33,61,12,24,8,9,9,23,15,6,8,5,10,22,51,8,23,6,9,7,20,10,14,2,3,8
2026,82,1324,95,1178,87,A,0,33,61,7,21,22,26,10,20,19,5,8,1,12,34,68,11,29,8,8,13,19,23,11,2,3,20
2026,82,1257,85,1439,71,H,0,31,66,13,33,10,13,15,29,17,15,8,2,14,25,62,16,30,5,8,9,22,16,13,5,7,18
2026,82,1112,88,1452,53,H,0,31,59,10,23,16,23,8,35,20,5,10,6,11,22,64,6,22,3,4,8,22,11,11,2,2,18
2026,82,1403,90,1222,86,H,0,27,62,12,29,24,30,21,23,16,10,1,0,16,29,60,11,28,17,21,11,17,9,6,5,1,25
2026,82,1288,78,1224,77,A,0,24,70,7,21,23,29,18,22,11,17,6,5,24,21,68,3,18,32,40,25,27,10,17,8,5,23
2026,82,1348,74,1206,65,H,0,23,50,6,19,22,29,7,19,11,4,5,7,19,21,47,4,16,19,24,9,25,6,9,2,3,23
2026,82,1182,71,1260,59,A,0,23,53,10,26,15,22,5,28,17,10,7,6,20,20,53,5,26,14,19,6,26,16,11,5,4,19
2026,82,1386,81,1173,74,H,0,25,60,10,31,21,26,10,28,13,12,8,7,18,28,64,9,23,9,15,11,26,16,15,7,7,17
2026,82,1159,80,1131,79,H,0,32,64,9,19,7,12,12,23,10,14,9,4,18,27,53,5,20,20,27,5,21,12,13,9,2,16
2026,82,1274,85,1393,76,A,0,33,54,7,13,12,15,8,29,20,16,4,4,13,30,61,6,21,10,15,5,16,13,6,11,3,14
2026,82,1259,67,1137,62,H,0,20,48,7,25,20,22,9,27,9,14,3,8,12,24,59,6,27,8,11,10,20,15,9,6,0,17
2026,82,1165,86,1217,79,A,0,27,51,11,24,21,26,8,22,18,11,4,1,14,26,55,12,28,15,18,8,19,19,9,8,4,21
2026,82,1463,77,1335,60,A,0,28,61,7,17,14,16,14,28,15,13,4,4,19,21,55,7,25,11,18,9,19,13,11,4,8,22
2026,82,1180,83,1318,78,H,0,29,58,6,20,19,28,9,25,16,7,2,5,17,29,62,8,23,12,18,9,25,13,8,5,3,24
2026,82,1359,75,1151,64,H,0,21,52,10,29,23,36,9,28,13,4,6,0,19,20,48,10,26,14,21,5,29,13,7,1,4,27
2026,82,1281,88,1328,87,H,0,29,65,6,21,24,33,17,24,9,12,5,3,21,26,54,12,27,23,30,5,24,12,12,6,1,24
2026,82,1358,73,1443,58,H,0,29,59,7,20,8,20,11,24,20,9,9,2,12,19,51,8,23,12,16,10,28,9,19,3,1,16
2026,82,1385,88,1462,83,A,0,33,68,7,18,15,23,13,26,17,10,8,3,17,29,61,9,21,16,19,5,27,20,12,7,8,21
2026,82,1400,87,1208,67,H,0,35,60,8,21,9,12,11,21,17,12,10,3,18,22,51,6,19,17,25,11,14,11,13,7,3,14
2026,82,1179,76,1232,62,A,0,26,62,8,27,16,24,10,29,9,9,11,2,18,23,56,6,27,10,17,8,30,18,18,5,1,20
2026,82,1396,70,1427,64,A,0,24,54,5,15,17,22,12,22,11,9,10,7,13,28,64,2,15,6,8,15,22,6,11,6,5,20
2026,82,1460,88,1297,80,H,0,27,54,5,14,29,36,12,21,8,10,11,3,15,32,58,5,21,11,16,8,18,7,14,5,1,25
2026,82,1453,71,1352,67,A,0,27,53,7,20,10,13,7,26,19,10,4,3,12,24,57,12,27,7,12,11,22,20,10,6,1,12
2026,82,1436,62,1136,52,A,0,19,52,9,26,15,20,16,24,13,6,3,2,16,15,47,4,23,18,22,11,19,7,8,5,3,17
2026,82,1157,85,1379,67,H,0,29,51,14,23,13,17,6,30,13,15,7,3,17,24,54,4,13,15,23,5,18,6,7,12,1,18
2026,82,1401,92,1376,69,H,0,33,69,17,39,9,10,13,30,25,9,6,6,13,24,61,9,25,12,12,7,23,12,10,6,5,11
2026,82,1251,67,1174,51,H,0,24,51,11,30,8,13,5,23,21,6,10,2,11,19,41,6,16,7,13,1,26,6,16,6,2,11
2026,82,1163,75,1437,67,H,0,25,61,8,22,17,22,16,26,17,9,5,1,18,20,59,10,26,17,22,16,23,14,11,4,2,21
2026,82,1207,81,1344,78,A,0,32,62,9,25,8,11,9,20,13,7,7,4,20,26,57,8,21,18,21,11,22,13,8,2,4,12
2026,82,1181,90,1448,69,H,0,31,62,7,25,21,24,16,27,16,9,8,1,14,22,54,14,32,11,13,6,16,17,9,7,3,20
2026,82,1304,76,1278,57,A,0,29,61,9,28,9,9,8,31,24,8,5,8,17,21,53,9,31,6,12,7,24,19,13,2,2,11
2026,82,1277,91,1268,48,H,0,34,56,9,19,14,19,9,26,25,8,5,3,11,18,54,6,26,6,11,9,15,10,11,4,0,16
2026,82,1314,85,1438,80,A,0,30,61,10,22,15,22,8,20,17,4,5,3,14,29,64,8,27,14,20,16,28,14,11,2,2,18
2026,82,1435,88,1280,56,A,0,35,65,8,25,10,11,5,31,21,9,10,6,19,20,58,5,26,11,17,9,25,7,17,5,4,11
2026,82,1155,77,1210,63,A,0,28,61,11,28,10,13,9,28,14,10,5,6,16,21,57,9,21,12,17,9,23,14,9,4,6,15
2026,82,1110,76,1221,67,A,0,30,59,6,20,10,12,8,23,11,7,8,3,15,23,52,9,20,12,14,7,23,10,14,4,3,15
2026,82,1301,81,1338,72,A,0,26,55,7,20,22,27,8,23,12,8,10,5,21,25,68,11,29,11,25,26,26,11,14,1,2,20
2026,82,1423,75,1214,67,A,0,26,49,4,12,19,27,10,23,9,8,4,0,15,27,58,8,25,5,8,10,20,14,8,2,2,20
2026,82,1459,80,1273,77,H,0,30,64,8,18,12,15,13,27,12,11,1,4,17,25,59,8,24,19,22,9,22,14,10,9,3,15
2026,82,1246,72,1279,63,H,0,18,50,8,27,28,38,14,31,12,12,7,7,17,21,65,7,21,14,21,17,26,8,10,8,2,25
2026,81,1429,65,1161,61,A,0,28,56,5,20,4,5,6,16,15,10,11,2,15,22,43,10,21,7,10,7,23,16,21,5,1,13
2026,81,1276,74,1326,62,H,0,27,52,5,23,15,25,12,24,16,14,10,6,16,24,59,8,27,6,9,12,15,9,13,6,1,20
2026,81,1139,87,1266,76,H,0,29,57,6,19,23,31,13,21,18,11,11,1,12,31,63,5,27,9,14,13,20,16,14,9,4,19
2026,81,1103,86,1325,65,A,0,30,61,6,17,20,26,11,33,12,12,2,5,20,20,61,4,17,21,27,10,20,5,9,9,8,20
2026,81,1219,93,1347,83,A,0,28,55,12,29,25,33,6,21,22,7,12,4,20,30,59,10,28,13,18,10,23,14,18,5,2,19
2026,81,1269,68,1138,67,A,0,26,58,6,20,10,16,12,24,13,13,8,1,13,26,52,8,25,7,14,5,23,17,12,7,1,13
2026,81,1240,75,1292,58,H,0,25,51,9,15,16,19,7,26,11,9,1,2,13,21,55,8,23,8,14,10,20,12,8,3,3,17
2026,81,1231,82,1353,59,A,0,30,60,15,35,7,7,11,29,15,5,4,7,15,21,58,5,19,12,14,9,18,6,5,3,3,5
2026,81,1387,97,1382,62,A,0,37,64,19,33,4,9,9,31,24,10,8,7,20,21,61,4,22,16,24,12,22,12,11,4,7,8
2026,81,1202,89,1422,66,A,0,32,58,14,27,11,12,5,25,23,5,5,1,17,23,53,7,26,13,18,7,20,12,9,3,3,17
2026,81,1122,73,1391,65,H,0,28,59,5,20,12,16,12,29,14,12,8,2,16,22,56,7,24,14,20,10,23,15,12,8,1,16
2026,81,1252,86,1195,71,H,0,26,55,20,37,14,16,10,25,20,10,2,4,20,24,56,10,26,13,20,11,17,11,9,1,3,19
2026,80,1218,98,1167,71,H,0,32,65,7,26,27,34,17,36,11,13,3,4,25,20,57,3,11,28,39,5,21,7,7,6,3,25
2026,80,1168,71,1253,61,H,0,26,49,4,19,15,19,5,26,19,13,9,4,17,20,54,8,26,13,17,9,21,14,17,6,0,17
2026,80,1364,107,1142,67,H,0,42,63,15,29,8,11,10,24,23,9,10,1,17,23,49,7,26,14,20,5,12,12,13,6,0,9
2026,80,1471,80,1413,74,A,0,27,55,7,24,19,27,11,37,18,16,6,6,18,24,67,12,31,14,21,12,21,18,11,5,4,18
2026,80,1285,81,1451,65,H,0,31,50,11,21,8,10,5,22,22,15,5,2,15,24,51,5,17,12,20,7,15,14,11,9,2,14
2026,80,1188,74,1398,66,H,0,25,48,7,17,17,25,10,25,18,13,4,7,18,22,67,4,22,18,22,21,19,8,7,7,2,20
2026,80,1369,70,1114,65,H,0,24,53,7,23,15,21,6,29,16,11,4,1,14,22,60,9,21,12,17,8,23,12,8,8,6,16
2026,80,1315,79,1331,62,A,0,27,61,9,16,16,18,10,20,12,6,13,2,20,20,48,3,19,19,27,13,23,11,18,3,3,16
2026,80,1378,82,1412,69,A,0,28,65,13,33,13,21,16,30,18,16,5,9,20,22,75,4,25,21,25,20,26,10,10,12,8,16
2026,80,1458,98,1336,71,A,0,36,71,15,35,11,15,14,30,25,7,5,4,16,23,64,8,27,17,23,11,24,11,7,4,0,12
2026,80,1352,88,1454,76,H,0,31,53,9,17,17,27,12,28,22,16,5,4,17,26,59,11,27,13,20,8,17,9,10,11,7,23
2026,80,1299,79,1220,78,H,0,23,56,7,23,26,35,16,29,8,9,2,6,20,25,61,13,33,15,20,10,20,11,6,5,1,23
2026,80,1392,95,1318,80,A,0,32,56,16,29,15,20,10,29,18,15,5,3,14,31,65,10,30,8,19,10,17,19,8,9,3,16
